Video;Arena;Sequence;Individual;Beginning_seq;End_seq;Prop_time_lost;Smoothing_filter_window;Smoothing_Polyorder;Moving_threshold;Prop_time_moving;Average_Speed;Average_Speed_Moving;Traveled_Dist;Meander;Traveled_Dist_Moving;Meander_moving;Exploration_absolute_value;Exploration_relative_value;Exploration_method;Exploration_area;Exploration_aspect_param;Mean_nb_neighbours;Prop_time_with_at_least_one_neighbour;Mean_shortest_interind_distance;Mean_sum_interind_distances
20250708_113829A_stabilized_3A.avi;7;General;3A_HSA_3;0.0;2.0;0.0;0;0;0;1.0;0.8796647373447131;0.8796647373447131;1.7592121938765006;39964.42468191141;1.7592121938765006;39964.424681911405;1.833291648442707;0.010549735043080781;Modern;1;NA;0.0;0.0;4.603506506395702;36.62563633431861
20250708_123330A_stabilized_4A.avi;0;General;4A_HT2_6;0.0;4.0;0.0;0;0;0;1.0;4.145894896493049;4.145894896493049;16.58247408769968;3412.756520155993;16.58247408769968;3412.756520155993;8.993525069530737;0.05490839528445675;Modern;1;NA;0.0;0.0;1.3276262106011694;38.14536429843104
20250708_123330A_stabilized_4A.avi;0;General;4A_HT2_2;0.0;4.0;0.0;0;0;0;1.0;2.536083199960144;2.536083199960144;10.143656556070171;6010.137937682502;10.143656556070171;6010.137937682502;2.576674864135488;0.015731437991850446;Modern;1;NA;0.0;0.0;3.9845080579131835;33.7554029396653
20250708_123330A_stabilized_4A.avi;0;General;4A_HT2_7;0.0;4.0;0.0;0;0;0;0.9833333333333333;4.840506080282931;4.9225485562199305;19.36073360555802;2428.9684090670294;19.36073360555802;2428.96840906703;5.7698156868679;0.035226601138449096;Modern;1;NA;0.0;0.0;2.519301454017056;29.258216034756096
20250708_123330A_stabilized_4A.avi;0;General;4A_HT2_5;0.0;4.0;0.0;0;0;0;1.0;2.2873124585941658;2.2873124585941658;9.148639925048325;3457.149933672948;9.148639925048325;3457.1499336729476;4.948285638737702;0.03021089302933217;Modern;1;NA;0.0;0.0;5.793239547772804;45.226687584790135
20250708_123330A_stabilized_4A.avi;0;General;4A_HT2_4;0.0;4.0;0.0;0;0;0;1.0;5.0441056531010515;5.0441056531010515;20.17507760723039;2208.190733715959;20.17507760723039;2208.190733715959;5.391529757728878;0.0329170425207627;Modern;1;NA;0.0;0.0;2.5989810253082237;36.963513432964284
20250708_123330A_stabilized_4A.avi;0;General;4A_HT2_1;0.0;4.0;0.0;0;0;0;0.9916666666666667;4.043779399898627;4.0777607393935735;16.17403933030582;2127.1700314847462;16.17403933030582;2127.1700314847462;2.393263504552932;0.014611651995396435;Modern;1;NA;0.0;0.0;1.329878301623334;41.14558710682411
20250708_123330A_stabilized_4A.avi;0;General;4A_HT2_3;0.0;4.0;0.0;0;0;0;1.0;3.1655974378386715;3.165597437838672;12.661545648311465;5788.474304074491;12.661545648311467;5788.474304074491;4.605663029517511;0.028119070577622942;Modern;1;NA;0.0;0.0;2.973786428748558;38.082423389836016
20250708_123330A_stabilized_4A.avi;1;General;4A_HS2_7;0.0;4.0;0.0;0;0;0;0.975;2.5392973799230205;2.6044075691518156;10.156512418864155;4968.5423145495915;10.156512418864157;4968.542314549593;6.917410374255974;0.04349462623932856;Modern;1;NA;0.0;0.0;2.6956164928108395;28.40126863338665
20250708_123330A_stabilized_4A.avi;1;General;4A_HS2_6;0.0;4.0;0.0;0;0;0;0.9833333333333333;1.2430378556818653;1.2641062939137617;4.971819968062922;7141.211101450085;4.971819968062923;7141.211101450086;2.822497033575997;0.01774702481059696;Modern;1;NA;0.0;0.0;2.6078303180240945;40.59933588267052
20250708_123330A_stabilized_4A.avi;1;General;4A_HS2_3;0.0;4.0;0.0;0;0;0;1.0;1.7868807732836167;1.786880773283617;7.147046623359577;11329.832642478652;7.147046623359577;11329.83264247865;3.078508722993314;0.019356750436467892;Modern;1;NA;0.0;0.0;3.6877753101359643;39.37456712943018
20250708_123330A_stabilized_4A.avi;1;General;4A_HS2_1;0.0;4.0;0.0;0;0;0;1.0;0.7333195423491456;0.7333195423491458;2.933082630554546;16395.844433345796;2.933082630554546;16395.844433345796;2.2582523648602177;0.014199221565518236;Modern;1;NA;0.0;0.0;4.585905810372193;41.92908912533801
20250708_123330A_stabilized_4A.avi;1;General;4A_HS2_4;0.0;4.0;0.0;0;0;0;1.0;0.6636195255612244;0.6636195255612246;2.6543011488349753;10672.348638618343;2.6543011488349757;10672.348638618343;1.715660426095157;0.010787564268896257;Modern;1;NA;0.0;0.0;3.740100950715478;42.62102854016661
20250708_123330A_stabilized_4A.avi;1;General;4A_HS2_2;0.0;4.0;0.0;0;0;0;0.925;1.047145675653921;1.1320493790853199;4.188303482383525;12290.615282323857;4.188303482383525;12290.615282323855;2.733338733778921;0.0171864238463633;Modern;1;NA;0.0;0.0;5.054571366448425;43.335404607127934
20250708_123330A_stabilized_4A.avi;1;General;4A_HS2_5;0.0;4.0;0.0;0;0;0;1.0;9.545588387285447;9.545588387285445;38.17980822859321;462.9110146790398;38.17980822859321;462.9110146790398;10.007382307223198;0.0629234539426265;Modern;1;NA;0.0;0.0;2.2726796995694807;32.26925581791536
20250708_123330A_stabilized_4A.avi;2;General;4A_CM1_1;0.0;4.0;0.0;0;0;0;1.0;1.6542110062533177;1.6542110062533175;6.616402931484505;5483.327899710983;6.6164029314845045;5483.327899710983;4.305072190201655;0.027072486984381257;Modern;1;NA;0.0;0.0;3.900541471141917;36.421951319037525
20250708_123330A_stabilized_4A.avi;2;General;4A_CM1_2;0.0;4.0;0.0;0;0;0;0.9916666666666667;1.232560602626846;1.2429182547497606;4.929913749590745;10933.298531740096;4.929913749590745;10933.298531740098;2.324484244709474;0.01461754104925911;Modern;1;NA;0.0;0.0;3.778032977642274;36.950784221056225
20250708_123330A_stabilized_4A.avi;2;General;4A_CM1_4;0.0;4.0;0.0;0;0;0;1.0;1.2168313735292522;1.2168313735292522;4.86700102738185;9496.660440337992;4.86700102738185;9496.660440337992;2.5078956042920297;0.01577092511013216;Modern;1;NA;0.0;0.0;3.2703640388048383;38.35821944054045
20250708_123330A_stabilized_4A.avi;2;General;4A_CM1_7;0.0;4.0;0.0;0;0;0;0.9916666666666667;0.8438576741243723;0.8509489150834006;3.375205682785303;11972.860092582758;3.3752056827853036;11972.86009258276;2.2748103348225315;0.014305166199439327;Modern;1;NA;0.0;0.0;3.670585509073286;26.41556970213896
20250708_123330A_stabilized_4A.avi;2;General;4A_CM1_6;0.0;4.0;0.0;0;0;0;0.9916666666666667;1.125344775477789;1.1348014542633165;4.501079029975823;12244.227479327566;4.5010790299758225;12244.227479327566;1.6583443762256083;0.010428514217060472;Modern;1;NA;0.0;0.0;4.485878637611014;41.80472609127326
20250708_123330A_stabilized_4A.avi;2;General;4A_CM1_3;0.0;4.0;0.0;0;0;0;1.0;0.9792816634391683;0.9792816634391682;3.9168655293880477;11658.518134029922;3.9168655293880477;11658.51813402992;1.936008795593644;0.012174609531437725;Modern;1;NA;0.0;0.0;3.2703640388048383;34.58645959729155
20250708_123330A_stabilized_4A.avi;2;General;4A_CM1_5;0.0;4.0;0.0;0;0;0;1.0;0.5692550408813091;0.5692550408813091;2.276868372300416;13711.584905733895;2.2768683723004166;13711.584905733895;1.216373947231533;0.007649179014817781;Modern;1;NA;0.0;0.0;3.762659520255153;34.84625197089962
20250708_123330A_stabilized_4A.avi;3;General;4A_Control1_5;0.0;4.0;0.0;0;0;0;0.9916666666666667;1.2062867995833222;1.216423663445367;4.824825543297071;12655.650277251885;4.824825543297071;12655.650277251883;3.6465744617003963;0.022709605774569683;Modern;1;NA;0.0;0.0;3.160456513912971;40.80863594632257
20250708_123330A_stabilized_4A.avi;3;General;4A_Control1_2;0.0;4.0;0.0;0;0;0;0.9916666666666667;1.46985711313685;1.4822088535833782;5.879036516779615;9538.97225195551;5.879036516779614;9538.972251955509;3.40329967225409;0.02119457444276989;Modern;1;NA;0.0;0.0;2.0425353321941397;38.21095445105694
20250708_123330A_stabilized_4A.avi;3;General;4A_Control1_1;0.0;4.0;0.0;0;0;0;0.9166666666666666;1.3253776080982083;1.445866481561682;5.3011570219247055;13911.81764248602;5.3011570219247055;13911.81764248602;4.818369259033392;0.03000713889109225;Modern;1;NA;0.0;0.0;3.4966741126802607;39.502764362252655
20250708_123330A_stabilized_4A.avi;3;General;4A_Control1_7;0.0;4.0;0.0;0;0;0;1.0;0.8561920771621968;0.8561920771621968;3.4245400059817217;8721.834857882024;3.4245400059817217;8721.834857882024;2.393263504552932;0.014904418180375982;Modern;1;NA;0.0;0.0;3.4133702595965745;28.901509111654384
20250708_123330A_stabilized_4A.avi;3;General;4A_Control1_4;0.0;4.0;0.0;0;0;0;1.0;1.1606716477678498;1.1606716477678498;4.642377099264782;11954.643332073778;4.642377099264781;11954.643332073778;4.001933970891598;0.02492266201316729;Modern;1;NA;0.0;0.0;3.1631127241124655;40.91192775385781
20250708_123330A_stabilized_4A.avi;3;General;4A_Control1_6;0.0;4.0;0.0;0;0;0;1.0;0.6528240853432852;0.6528240853432851;2.6111222665553706;16707.14084072821;2.6111222665553697;16707.14084072821;2.0544619653240446;0.012794479257555327;Modern;1;NA;0.0;0.0;3.797638816018068;37.421266392920735
20250708_123330A_stabilized_4A.avi;3;General;4A_Control1_3;0.0;4.0;0.0;0;0;0;1.0;1.1002570386374464;1.1002570386374464;4.400734772231636;22514.06972993614;4.400734772231637;22514.069729936138;2.8632551134832314;0.01783136352819862;Modern;1;NA;0.0;0.0;2.0425353321941397;37.60957391372589
20250708_123330A_stabilized_4A.avi;4;General;4A_Control2_4;0.0;4.0;0.0;0;0;0;1.0;0.4430207108735772;0.4430207108735772;1.771964712513474;17779.178738396593;1.771964712513474;17779.178738396593;1.2775110670923848;0.008196185464232598;Modern;1;NA;0.0;0.0;3.4079209714380894;34.16906215857652
20250708_123330A_stabilized_4A.avi;4;General;4A_Control2_5;0.0;4.0;0.0;0;0;0;1.0;0.8232138544690032;0.8232138544690033;3.2926359088154253;11001.513946730358;3.2926359088154253;11001.513946730358;2.5270009542485456;0.01621259417850197;Modern;1;NA;0.0;0.0;3.8679117488615233;38.84437267878901
20250708_123330A_stabilized_4A.avi;4;General;4A_Control2_3;0.0;4.0;0.0;0;0;0;1.0;0.5133359466693123;0.5133359466693121;2.0532069062168348;13455.830372192791;2.0532069062168343;13455.830372192791;1.359027226906854;0.008719172373216533;Modern;1;NA;0.0;0.0;4.282106807641401;43.14688572391612
20250708_123330A_stabilized_4A.avi;4;General;4A_Control2_6;0.0;4.0;0.0;0;0;0;1.0;0.8918681979894744;0.8918681979894744;3.567234976292812;11767.845424038529;3.5672349762928115;11767.84542403853;3.3472573123816423;0.02147514995015281;Modern;1;NA;0.0;0.0;4.156419790160919;38.73329098215029
20250708_123330A_stabilized_4A.avi;4;General;4A_Control2_7;0.0;4.0;0.0;0;0;0;1.0;1.0326455184438335;1.0326455184438335;4.130306719994001;8491.256714115343;4.1303067199940005;8491.256714115343;1.951293075558857;0.012518999133802932;Modern;1;NA;0.0;0.0;3.4079209714380894;28.12314087193777
20250708_123330A_stabilized_4A.avi;4;General;4A_Control2_2;0.0;4.0;0.0;0;0;0;1.0;0.5231109831406624;0.5231109831406624;2.092304445599609;13785.875701640076;2.092304445599609;13785.875701640076;1.4634698066691427;0.0093892493503522;Modern;1;NA;0.0;0.0;4.652853814912735;41.43120948119966
20250708_123330A_stabilized_4A.avi;4;General;4A_Control2_1;0.0;4.0;0.0;0;0;0;1.0;0.6083715390953562;0.6083715390953562;2.4333239347857725;14683.909081193768;2.4333239347857725;14683.909081193766;1.983135325486384;0.012723290895124782;Modern;1;NA;0.0;0.0;4.258612900507673;41.83285766443385
20250708_123330A_stabilized_4A.avi;5;General;4A_HT1_2;0.0;4.0;0.0;0;0;0;1.0;0.4148969218525315;0.4148969218525315;1.6594770556064191;20201.709122947817;1.659477055606419;20201.709122947817;1.2431214371706556;0.008357738615150113;Modern;1;NA;0.0;0.0;4.2340789808616455;43.217513922476684
20250708_123330A_stabilized_4A.avi;5;General;4A_HT1_1;0.0;4.0;0.0;0;0;0;0.975;0.3921740756663833;0.4022298211962906;1.5685917298835408;29745.58756850387;1.5685917298835408;29745.587568503874;1.8468504957965683;0.012416722327835722;Modern;1;NA;0.0;0.0;4.7789711956281;42.099648415733085
20250708_123330A_stabilized_4A.avi;5;General;4A_HT1_3;0.0;4.0;0.0;0;0;0;1.0;0.6295849874145746;0.6295849874145746;2.5181720715201967;15458.256190505193;2.5181720715201967;15458.256190505192;1.764060645984998;0.01186011063727757;Modern;1;NA;0.0;0.0;4.23452220462054;42.530864435877604
20250708_123330A_stabilized_4A.avi;5;General;4A_HT1_5;0.0;4.0;0.0;0;0;0;1.0;1.3808341832285282;1.380834183228528;5.5229685350117785;18132.379333923313;5.5229685350117785;18132.379333923316;4.205724370427771;0.028275873880354175;Modern;1;NA;0.0;0.0;1.9605211641274596;38.456033516264505
20250708_123330A_stabilized_4A.avi;5;General;4A_HT1_7;0.0;4.0;0.0;0;0;0;1.0;6.396915571326681;6.396915571326679;25.58595655486973;915.0952048181806;25.58595655486973;915.0952048181806;9.853265817573966;0.06624535443319804;Modern;1;NA;0.0;0.0;1.7805989403318263;32.95022357776345
20250708_123330A_stabilized_4A.avi;5;General;4A_HT1_4;0.0;4.0;0.0;0;0;0;1.0;0.4033153239629726;0.4033153239629725;1.6131537522684054;20647.800879635786;1.6131537522684054;20647.800879635786;1.1998159772692187;0.008066587884704312;Modern;1;NA;0.0;0.0;4.532541435431982;39.5355432672553
20250708_123330A_stabilized_4A.avi;5;General;4A_HT1_6;0.0;4.0;0.0;0;0;0;1.0;5.083284207855121;5.083284207855121;20.331781379328525;2424.5471958720595;20.331781379328525;2424.547195872059;3.5204791519873893;0.02366884173388823;Modern;1;NA;0.0;0.0;3.0944745629916217;37.33627788276115
20250708_123330A_stabilized_4A.avi;6;General;4A_HS1_6;0.0;4.0;0.0;0;0;0;1.0;0.4492596647214525;0.4492596647214525;1.7969188642948568;18044.27058575975;1.796918864294857;18044.27058575975;1.2838795170778903;0.008716857780314429;Modern;1;NA;0.0;0.0;3.6054670682363708;34.21153012614108
20250708_123330A_stabilized_4A.avi;6;General;4A_HS1_3;0.0;4.0;0.0;0;0;0;1.0;0.4893883571589684;0.4893883571589684;1.957422933773622;12625.326911105361;1.957422933773622;12625.326911105361;1.3399218769503378;0.00909735554056625;Modern;1;NA;0.0;0.0;3.336136089420274;31.847926753975184
20250708_123330A_stabilized_4A.avi;6;General;4A_HS1_2;0.0;4.0;0.0;0;0;0;1.0;0.4224833117009468;0.42248331170094683;1.6898205920976472;21398.84432965355;1.6898205920976475;21398.844329653548;1.3781325768633703;0.009356785831647037;Modern;1;NA;0.0;0.0;3.327252157423616;35.27514924678714
20250708_123330A_stabilized_4A.avi;6;General;4A_HS1_7;0.0;4.0;0.0;0;0;0;1.0;0.4287725108339225;0.4287725108339225;1.7149757116215818;19602.753179164447;1.7149757116215816;19602.753179164447;1.2405740571764534;0.008422836783756205;Modern;1;NA;0.0;0.0;3.6054670682363708;24.715188777363817
20250708_123330A_stabilized_4A.avi;6;General;4A_HS1_4;0.0;4.0;0.0;0;0;0;1.0;1.5909037697991983;1.5909037697991986;6.363190866472363;7303.615329956633;6.363190866472363;7303.615329956634;4.143313560569818;0.028130891229526625;Modern;1;NA;0.0;0.0;3.3815358502392465;34.79272353336304
20250708_123330A_stabilized_4A.avi;6;General;4A_HS1_5;0.0;4.0;0.0;0;0;0;1.0;0.45456290519568987;0.45456290519568987;1.8181304120886201;16319.696732794848;1.81813041208862;16319.69673279485;1.4112485167879985;0.009581625417250385;Modern;1;NA;0.0;0.0;3.693424400754703;38.0730006423825
20250708_123330A_stabilized_4A.avi;6;General;4A_HS1_1;0.0;4.0;0.0;0;0;0;1.0;0.5466964097442115;0.5466964097442115;2.18663986298598;18651.108660972455;2.18663986298598;18651.10866097246;1.9232718956226331;0.013057991317732925;Modern;1;NA;0.0;0.0;3.327252157423616;33.66379252353488
20250708_123330A_stabilized_4A.avi;7;General;4A_CM2_1;0.0;4.0;0.0;0;0;0;1.0;0.6266458748395586;0.6266458748395587;2.506416404931239;12407.072026509342;2.5064164049312394;12407.072026509342;1.7003761461299438;0.011670294511027773;Modern;1;NA;0.0;0.0;3.9530687992883142;35.397204879362675
20250708_123330A_stabilized_4A.avi;7;General;4A_CM2_4;0.0;4.0;0.0;0;0;0;1.0;0.5749737615504193;0.5749737615504192;2.2997417300863385;19225.183152652327;2.299741730086338;19225.183152652324;1.5246069265299946;0.010463926988539509;Modern;1;NA;0.0;0.0;3.6415756562453128;33.721394231202126
20250708_123330A_stabilized_4A.avi;7;General;4A_CM2_3;0.0;4.0;0.0;0;0;0;1.0;2.206934247765066;2.206934247765066;8.82714851449263;11269.842275990939;8.82714851449263;11269.842275990939;2.3652423246167085;0.01623351079174425;Modern;1;NA;0.0;0.0;3.1032774392037172;34.72362985426799
20250708_123330A_stabilized_4A.avi;7;General;4A_CM2_7;0.0;4.0;0.0;0;0;0;1.0;2.309788872802452;2.309788872802452;9.23853958857057;5899.862542647528;9.238539588570571;5899.862542647528;6.334060355583679;0.043472939777783604;Modern;1;NA;0.0;0.0;1.725846929051717;27.14591806795053
20250708_123330A_stabilized_4A.avi;7;General;4A_CM2_5;0.0;4.0;0.0;0;0;0;1.0;0.4264462374759583;0.4264462374759583;1.7056712384879338;21862.329033597245;1.7056712384879338;21862.32903359725;1.2940690370546988;0.008881662339478815;Modern;1;NA;0.0;0.0;4.03623647162263;35.975682381506715
20250708_123330A_stabilized_4A.avi;7;General;4A_CM2_2;0.0;4.0;0.0;0;0;0;0.9833333333333333;2.8669868601536463;2.91557985778337;11.467182961750467;8890.825515648032;11.467182961750465;8890.82551564803;5.559656837346221;0.03815792924392227;Modern;1;NA;0.0;0.0;3.257178820633198;36.09975409265689
20250708_123330A_stabilized_4A.avi;7;General;4A_CM2_6;0.0;4.0;0.0;0;0;0;1.0;3.221430550281718;3.2214305502817187;12.88486321024619;6230.779554686832;12.88486321024619;6230.779554686831;2.109230635199391;0.01447641026985917;Modern;1;NA;0.0;0.0;1.725846929051717;32.10835764135308
20250708_152706A_stabilized_5A.avi;0;General;5A_CMA_5;0.0;1.98;0.0;0;0;0;0.9663865546218487;4.2479612508593725;4.395716424802307;8.424421112445051;4648.909011324101;8.424421112445051;4648.9090113241;3.6998630690054037;0.02149951804199321;Modern;1;NA;0.0;0.0;1.1403043817685519;35.78848833432016
20250708_152706A_stabilized_5A.avi;0;General;5A_CMA_2;0.0;1.98;0.0;0;0;0;1.0;1.3363273397831432;1.336327339783143;2.6501617104273656;9772.138853267621;2.6501617104273656;9772.138853267621;1.3948411648063257;0.008105276392439546;Modern;1;NA;0.0;0.0;4.5129397788302095;42.25402160929801
20250708_152706A_stabilized_5A.avi;0;General;5A_CMA_4;0.0;1.98;0.0;0;0;0;1.0;4.225915198217046;4.225915198217046;8.380700084790075;7487.838054574899;8.380700084790076;7487.8380545749005;1.5232184798712305;0.008851263568165625;Modern;1;NA;0.0;0.0;4.442671405419979;38.932827399542425
20250708_152706A_stabilized_5A.avi;0;General;5A_CMA_3;0.0;1.98;0.0;0;0;0;1.0;2.196634111108321;2.196634111108322;4.356294629145742;14603.22610747743;4.356294629145743;14603.226107477429;3.1084619546614602;0.018062947906625874;Modern;1;NA;0.0;0.0;4.445123892400822;40.729634323462314
20250708_152706A_stabilized_5A.avi;0;General;5A_CMA_1;0.0;1.98;0.0;0;0;0;0.9159663865546218;2.344098105408224;2.5591529774640245;4.64874051401681;8190.108455262957;4.648740514016809;8190.108455262956;3.1863538087457846;0.01851556933908889;Modern;1;NA;0.0;0.0;4.324844343253908;41.515444826449816
20250708_152706A_stabilized_5A.avi;0;General;5A_CMA_6;0.0;1.98;0.0;0;0;0;1.0;7.9986237291626106;7.99862372916261;15.862615178240986;4476.562263181451;15.862615178240988;4476.562263181452;10.260088112996272;0.05962030090943381;Modern;1;NA;0.0;0.0;1.139455473351577;33.978900120979155
20250708_152706A_stabilized_5A.avi;0;General;5A_CMA_7;0.0;1.98;0.0;0;0;0;0.9915966386554622;9.796728176466779;9.879751296606328;19.42855850345049;5492.394972035333;19.428558503450486;5492.394972035332;4.160001984799838;0.024173337244876577;Modern;1;NA;0.0;0.0;3.7675172584298466;28.43477156269253
20250708_152706A_stabilized_5A.avi;1;General;5A_HSA_6;0.0;1.98;0.0;0;0;0;0.9915966386554622;12.538143716742857;12.64439917196949;24.865246267684356;4705.603075441763;24.865246267684352;4705.603075441764;11.142862459285281;0.06318346515298986;Modern;1;NA;0.0;0.0;1.6581984795481814;40.22752736350599
20250708_152706A_stabilized_5A.avi;1;General;5A_HSA_1;0.0;1.98;0.0;0;0;0;1.0;8.937618384547353;8.937618384547354;17.724799396069244;6937.092613876667;17.724799396069244;6937.092613876669;6.411653544533731;0.03635605211715728;Modern;1;NA;0.0;0.0;1.5514375295000598;40.16443055767561
20250708_152706A_stabilized_5A.avi;1;General;5A_HSA_7;0.0;1.98;0.0;0;0;0;0.957983193277311;3.214647760565917;3.3556410833977552;6.375186792889661;9091.616166678978;6.375186792889662;9091.61616667898;3.0522067267116704;0.0173069530438481;Modern;1;NA;0.0;0.0;3.029119708029825;28.806372417163356
20250708_152706A_stabilized_5A.avi;1;General;5A_HSA_2;0.0;1.98;0.0;0;0;0;0.9747899159663865;7.84968620476051;8.052695330745694;15.56724703552205;5070.282291194013;15.56724703552205;5070.282291194014;7.768991224040197;0.04405257518627876;Modern;1;NA;0.0;0.0;3.5374540905483864;36.026199742520184
20250708_152706A_stabilized_5A.avi;1;General;5A_HSA_3;0.0;1.98;0.0;0;0;0;1.0;5.7978428713650585;5.797842871365058;11.498096853469576;16357.947215231492;11.498096853469576;16357.947215231494;8.322888853084281;0.04719334549291282;Modern;1;NA;0.0;0.0;2.874298106866989;34.825135503967324
20250708_152706A_stabilized_5A.avi;1;General;5A_HSA_5;0.0;1.98;0.0;0;0;0;1.0;0.5847800972391215;0.5847800972391216;1.159717216422889;22341.32710349442;1.1597172164228893;22341.32710349441;1.113565025057377;0.0063142569706288905;Modern;1;NA;0.0;0.0;5.1003517628126644;44.82817872727664
20250708_152706A_stabilized_5A.avi;1;General;5A_HSA_4;0.0;1.98;0.0;0;0;0;1.0;2.403140710613392;2.4031407106133917;4.765831923389612;14205.894962071254;4.765831923389613;14205.894962071254;3.0925950954961348;0.0175359675453735;Modern;1;NA;0.0;0.0;4.661331292387057;43.90370395967005
20250708_152706A_stabilized_5A.avi;2;General;5A_HTB_4;0.0;1.98;0.0;0;0;0;0.9915966386554622;4.5317208570071665;4.5701252710496;8.98716410272232;6735.4334554220895;8.987164102722318;6735.43345542209;6.713123868674912;0.038034373135670096;Modern;1;NA;0.0;0.0;1.0911517019833985;38.395282446488594
20250708_152706A_stabilized_5A.avi;2;General;5A_HTB_2;0.0;1.98;0.0;0;0;0;0.9495798319327731;3.2663529031410534;3.4397875705644716;6.4777267806647;6758.800478019783;6.477726780664699;6758.800478019783;4.298476392060859;0.024353767070111065;Modern;1;NA;0.0;0.0;4.614421772131476;43.430317271090225
20250708_152706A_stabilized_5A.avi;2;General;5A_HTB_6;0.0;1.98;0.0;0;0;0;1.0;0.7682879897866062;0.7682879897866062;1.5236442093926525;21518.80758399341;1.5236442093926523;21518.80758399341;1.3991684900332326;0.007927232905371721;Modern;1;NA;0.0;0.0;4.109497489276351;39.655942434286146
20250708_152706A_stabilized_5A.avi;2;General;5A_HTB_5;0.0;1.98;0.0;0;0;0;0.9663865546218487;4.454072500221913;4.608996761099196;8.83317436091005;10053.414760323298;8.83317436091005;10053.414760323301;5.899586726016414;0.03342513668347458;Modern;1;NA;0.0;0.0;1.0910257957214087;37.61339262155765
20250708_152706A_stabilized_5A.avi;2;General;5A_HTB_7;0.0;1.98;0.0;0;0;0;0.9327731092436975;2.06907178310779;2.218194073782225;4.103317093405999;9813.698551469199;4.103317093405999;9813.698551469197;2.8747863924084873;0.01628760327876891;Modern;1;NA;0.0;0.0;3.880230215121887;29.286670952873212
20250708_152706A_stabilized_5A.avi;2;General;5A_HTB_3;0.0;1.98;0.0;0;0;0;1.0;2.8506697895860746;2.8506697895860746;5.653357302903807;11957.230364141002;5.653357302903808;11957.230364141;3.8181432918741924;0.021632356186102007;Modern;1;NA;0.0;0.0;4.912901000743374;46.22161229987684
20250708_152706A_stabilized_5A.avi;2;General;5A_HTB_1;0.0;1.98;0.0;0;0;0;1.0;1.4103124215217353;1.410312421521735;2.7968865621379297;18587.647729065782;2.7968865621379293;18587.647729065782;1.7886277604548542;0.010133782270784469;Modern;1;NA;0.0;0.0;4.360053702111581;39.04375910637186
20250708_152706A_stabilized_5A.avi;3;General;5A_ControlB_2;0.0;1.98;0.0;0;0;0;1.0;1.069969894088397;1.0699698940883968;2.121930129097896;15767.496235434399;2.1219301290978967;15767.496235434402;1.6934266054629021;0.009039182623826792;Modern;1;NA;0.0;0.0;3.6237385387609575;39.43780764201499
20250708_152706A_stabilized_5A.avi;3;General;5A_ControlB_6;0.0;1.98;0.0;0;0;0;1.0;0.9182749640417393;0.9182749640417393;1.8210935875504874;13529.888667594394;1.8210935875504877;13529.888667594396;1.3414708203411405;0.007160510937102996;Modern;1;NA;0.0;0.0;4.486941701545995;38.99597983254882
20250708_152706A_stabilized_5A.avi;3;General;5A_ControlB_5;0.0;1.98;0.0;0;0;0;1.0;1.2938464697257608;1.293846469725761;2.565915005372311;11377.233123331578;2.5659150053723114;11377.23312333158;1.5607219651710904;0.00833083100424241;Modern;1;NA;0.0;0.0;3.764782381970451;38.069031468857254
20250708_152706A_stabilized_5A.avi;3;General;5A_ControlB_4;0.0;1.98;0.0;0;0;0;1.0;1.2387796797691182;1.2387796797691184;2.45670830584993;18732.010877431898;2.45670830584993;18732.010877431898;1.8145917118162955;0.009685938450403837;Modern;1;NA;0.0;0.0;4.1455632928775294;39.10556995514533
20250708_152706A_stabilized_5A.avi;3;General;5A_ControlB_1;0.0;1.98;0.0;0;0;0;1.0;0.8827587996900403;0.8827587996900402;1.7506590644632078;20465.264996915026;1.7506590644632078;20465.26499691503;1.3746469804140935;0.007337598841999092;Modern;1;NA;0.0;0.0;4.496237984110472;39.685961155510164
20250708_152706A_stabilized_5A.avi;3;General;5A_ControlB_7;0.0;1.98;0.0;0;0;0;1.0;0.7497158821124613;0.7497158821124612;1.4868125984731755;22358.943630741476;1.4868125984731753;22358.943630741476;1.3789743056410004;0.007360697264376843;Modern;1;NA;0.0;0.0;3.764782381970451;27.58445338081431
20250708_152706A_stabilized_5A.avi;3;General;5A_ControlB_3;0.0;1.98;0.0;0;0;0;1.0;0.7159948421401401;0.7159948421401399;1.4199381087355498;18319.799612966974;1.4199381087355498;18319.799612966974;1.5477399894903696;0.008261535737109155;Modern;1;NA;0.0;0.0;3.6237385387609575;35.699620067725526
